-4495.0,-3885.0,-4568.0,2184.0,4985.1,1857.8999999999996,-4324.0,3861.0,4946.1,3647.0,
-4005.0,-4963.0,-4835.0,-2813.1000000000004,-4384.0,-3193.1000000000004,-3912.0,-4486.0,-4325.0,-3961.0,
3818.1000000000004,4137.1,-4206.0,-4359.0,-1024.0,4585.1,-4397.0,-1360.1000000000004,4405.1,-2846.1000000000004,
4119.1,3816.0,4561.1,4733.0,-4396.0,4646.1,-3901.0,4603.1,-4652.0,-105.0,
-3931.0,-4360.0,2966.8999999999996,-1766.1000000000004,4320.1,-3717.0,-2107.1000000000004,-1628.1000000000004,4807.1,-4701.200000000001,
4745.1,1911.8999999999996,-4487.0,4820.1,1272.0,4882.1,-4468.0,-4068.0,-4008.0,4236.1,
-1541.0,-4941.0,3778.8999999999996,4989.1,-4990.0,4828.1,4446.1,-4606.0,-3358.0,4756.9,
4107.1,-4333.0,3930.8999999999996,700.8999999999996,4782.1,-4418.0,-4332.0,4847.1,-3813.0,4262.1,
-3841.0,4850.1,-4156.0,4998.1,3333.0,4424.1,3058.0,4762.1,-4419.0,-4101.0,
-4454.0,4765.1,-3758.0,-4325.0,-2272.1000000000004,-4722.0,-4328.0,-4553.0,-3872.0,4720.1,
4973.1,3972.0,-4919.0,-4946.0,-1934.0,-4305.0,4727.1,-3489.1000000000004,-4588.0,-4364.0,
122.0,3896.1000000000004,4092.1000000000004,-4132.0,-4492.0,-3860.0,-2354.1000000000004,-4494.0,-3994.0,4783.9,
4198.1,4127.1,2993.0,4544.1,-3947.0,3224.0,4632.1,-4016.0,2964.8999999999996,4497.1,
-4044.0,1738.8999999999996,-4829.0,4549.1,1746.8999999999996,-3929.0,-3765.0,1362.8999999999996,4369.1,4520.1,
-4983.200000000001,-4090.0,4147.1,-2786.1000000000004,4953.1,4755.1,-435.0,-3824.0,442.0,-3742.0,
4846.1,1575.0,4166.1,-4794.0,-3771.1000000000004,-4690.0,-4495.0,-2870.1000000000004,-4860.0,4881.1,
-3920.0,4506.1,-4011.0,3996.0,-3687.0,-4942.0,-3239.2000000000007,4990.1,-4989.0,-100.10000000000036,
4378.1,-4688.0,
